homeGame,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
TRUE,0,TRUE,2,2678,878,51,1,10,Rush
FALSE,-7,TRUE,2,2492,692,36,1,10,Rush
FALSE,-7,TRUE,2,2399,599,16,1,10,Rush
FALSE,-7,TRUE,2,2355,555,11,2,5,Rush
FALSE,-7,TRUE,2,2313,513,9,3,3,Rush
FALSE,-7,TRUE,2,2554,754,75,1,10,Rush
FALSE,0,TRUE,1,3600,1800,75,1,10,Rush
TRUE,0,TRUE,1,3600,1800,70,2,5,Rush
TRUE,0,TRUE,1,3600,1800,66,3,1,Rush
TRUE,0,TRUE,1,3477,1677,29,1,10,Rush
FALSE,0,TRUE,1,3477,1677,18,1,10,Rush
FALSE,0,TRUE,1,3477,1677,63,1,10,Rush
FALSE,0,TRUE,1,3477,1677,40,1,10,Rush
FALSE,-7,TRUE,1,3317,1517,75,1,10,Rush
TRUE,-7,TRUE,1,3317,1517,36,1,10,Rush
TRUE,-7,TRUE,1,3317,1517,47,1,10,Rush
TRUE,7,TRUE,1,3170,1370,81,1,10,Rush
FALSE,7,TRUE,1,3170,1370,92,2,7,Rush
FALSE,7,TRUE,1,3170,1370,95,1,10,Rush
FALSE,7,TRUE,1,3170,1370,75,3,4,Rush
FALSE,7,TRUE,1,3170,1370,80,2,9,Rush
FALSE,-7,TRUE,1,2980,1180,64,1,10,Rush
TRUE,-7,TRUE,1,2980,1180,69,2,15,Rush
TRUE,7,TRUE,2,2700,900,6,3,6,Rush
FALSE,7,TRUE,1,2859,1059,64,1,10,Rush
FALSE,7,TRUE,1,2859,1059,54,1,10,Rush
FALSE,7,TRUE,1,2734,934,47,4,3,Rush
FALSE,7,TRUE,1,2859,1059,47,3,3,Rush
FALSE,7,TRUE,1,2734,934,41,1,10,Rush
FALSE,7,TRUE,2,2700,900,30,1,10,Rush
FALSE,7,TRUE,2,2700,900,28,2,8,Rush
FALSE,7,TRUE,2,2700,900,17,1,10,Rush
FALSE,7,TRUE,2,2700,900,12,2,5,Rush
FALSE,7,TRUE,2,2700,900,10,3,3,Rush
FALSE,7,TRUE,2,2700,900,5,1,5,Rush
FALSE,7,TRUE,2,2700,900,4,2,4,Rush
FALSE,-10,FALSE,2,2384,584,88,1,10,Rush
TRUE,10,FALSE,2,2237,437,62,1,10,Rush
FALSE,-10,FALSE,2,2184,384,83,1,10,Rush
TRUE,-10,FALSE,2,2184,384,62,2,10,Rush
TRUE,-10,FALSE,2,2184,384,64,4,1,Rush
TRUE,-10,FALSE,2,2184,384,70,3,7,Rush
TRUE,-10,FALSE,2,2184,384,71,2,8,Rush
TRUE,-10,FALSE,2,2184,384,73,1,10,Rush
TRUE,-10,FALSE,2,2184,384,55,3,3,Rush
TRUE,0,TRUE,1,3600,1800,67,1,10,Rush
FALSE,-7,TRUE,1,3512,1712,45,1,10,Rush
FALSE,-7,TRUE,1,3512,1712,63,2,1,Rush
FALSE,-7,TRUE,1,3512,1712,74,2,2,Rush
FALSE,-7,TRUE,1,3512,1712,82,1,10,Rush
FALSE,0,TRUE,1,3353,1553,77,2,12,Rush
TRUE,0,TRUE,1,3353,1553,80,1,15,Rush
TRUE,0,TRUE,1,3251,1451,70,2,9,Rush
FALSE,0,TRUE,1,3251,1451,52,2,10,Rush
FALSE,0,TRUE,1,3251,1451,84,1,10,Rush
FALSE,0,TRUE,1,3251,1451,80,2,6,Rush
FALSE,-7,TRUE,1,3000,1200,35,1,10,Rush
TRUE,-7,TRUE,1,3000,1200,75,1,10,Rush
TRUE,-7,TRUE,1,3000,1200,70,2,5,Rush
TRUE,-7,TRUE,1,3000,1200,66,3,1,Rush
TRUE,7,TRUE,1,2764,964,84,2,4,Rush
FALSE,7,TRUE,1,2764,964,81,3,1,Rush
FALSE,7,TRUE,2,2700,900,2,1,2,Rush
FALSE,7,TRUE,1,2764,964,90,1,10,Rush
FALSE,-14,FALSE,2,2585,785,38,1,10,Rush
TRUE,-14,FALSE,2,2585,785,61,2,5,Rush
TRUE,-14,FALSE,2,2585,785,49,1,10,Rush
TRUE,-14,FALSE,2,2585,785,40,3,1,Rush
TRUE,-14,FALSE,2,2585,785,3,2,1,Rush
TRUE,-14,FALSE,2,2585,785,12,1,10,Rush
TRUE,-14,FALSE,2,2585,785,15,3,2,Rush
TRUE,-14,FALSE,2,2585,785,20,2,7,Rush
TRUE,-14,FALSE,2,2585,785,23,1,10,Rush
TRUE,-14,FALSE,2,2585,785,35,2,7,Rush
TRUE,-14,FALSE,2,2585,785,66,1,10,Rush
TRUE,-14,FALSE,2,2585,785,77,1,10,Rush
TRUE,-14,FALSE,2,2585,785,71,2,4,Rush
TRUE,7,TRUE,2,2058,258,76,1,10,Rush
FALSE,7,TRUE,2,2058,258,68,2,2,Rush
FALSE,0,TRUE,1,3525,1725,71,3,6,Rush
TRUE,0,TRUE,1,3482,1682,81,1,10,Rush
FALSE,0,TRUE,1,3381,1581,80,1,10,Rush
TRUE,0,TRUE,1,3341,1541,49,1,10,Rush
TRUE,0,TRUE,1,3319,1519,43,2,4,Rush
TRUE,0,TRUE,1,3361,1561,67,1,10,Rush
TRUE,-7,TRUE,1,3261,1461,75,1,10,Rush
FALSE,-7,TRUE,1,3239,1439,72,2,7,Rush
FALSE,7,TRUE,1,3156,1356,46,1,10,Rush
TRUE,-14,FALSE,1,3086,1286,83,1,10,Rush
FALSE,14,FALSE,1,3036,1236,47,2,7,Rush
TRUE,14,FALSE,1,3055,1255,50,1,10,Rush
TRUE,-21,FALSE,2,2692,892,22,1,10,Rush
FALSE,-21,FALSE,1,2760,960,34,1,10,Rush
FALSE,-21,FALSE,1,2811,1011,51,2,10,Rush
FALSE,-21,FALSE,1,2830,1030,54,2,1,Rush
FALSE,-21,FALSE,1,2905,1105,71,3,6,Rush
FALSE,-21,FALSE,1,2874,1074,63,1,10,Rush
FALSE,-21,FALSE,1,2961,1161,80,1,15,Rush
FALSE,21,FALSE,2,2576,776,82,2,6,Rush
TRUE,21,FALSE,2,2601,801,86,1,10,Rush
TRUE,21,FALSE,2,2525,725,69,1,10,Rush
TRUE,0,TRUE,1,3600,1800,32,1,10,Rush
FALSE,0,TRUE,1,3600,1800,50,1,10,Rush
FALSE,0,TRUE,1,3600,1800,62,2,10,Rush
FALSE,0,TRUE,1,3268,1468,10,1,10,Rush
TRUE,0,TRUE,1,3268,1468,12,2,12,Rush
TRUE,0,TRUE,1,3268,1468,27,1,10,Rush
TRUE,0,TRUE,1,3268,1468,37,1,10,Rush
TRUE,0,TRUE,1,3268,1468,56,1,10,Rush
TRUE,0,TRUE,1,3268,1468,68,1,10,Rush
TRUE,0,TRUE,1,3053,1253,28,2,10,Rush
FALSE,0,TRUE,1,3053,1253,14,1,10,Rush
FALSE,0,TRUE,1,3053,1253,28,1,10,Rush
FALSE,-3,TRUE,1,2874,1074,38,1,10,Rush
TRUE,-3,TRUE,1,2874,1074,32,2,4,Rush
TRUE,-3,TRUE,1,2874,1074,29,3,1,Rush
TRUE,-3,TRUE,2,2700,900,25,1,10,Rush
TRUE,-3,TRUE,2,2605,805,82,3,12,Rush
TRUE,-3,TRUE,2,2605,805,85,1,15,Rush
TRUE,3,TRUE,2,2327,527,64,2,20,Rush
FALSE,0,TRUE,1,3600,1800,77,1,25,Rush
TRUE,0,TRUE,1,3600,1800,75,3,10,Rush
TRUE,0,TRUE,1,3600,1800,75,1,10,Rush
TRUE,0,TRUE,1,3600,1800,74,2,22,Rush
TRUE,0,TRUE,1,3600,1800,79,3,27,Rush
TRUE,0,TRUE,1,3600,1800,76,2,11,Rush
TRUE,0,TRUE,1,3357,1557,28,1,10,Rush
FALSE,0,TRUE,1,3357,1557,77,1,10,Rush
FALSE,0,TRUE,1,3357,1557,26,2,8,Rush
FALSE,0,TRUE,1,3357,1557,54,1,10,Rush
FALSE,0,TRUE,1,3145,1345,81,1,10,Rush
TRUE,0,TRUE,1,3108,1308,26,2,7,Rush
FALSE,0,TRUE,1,3108,1308,29,1,10,Rush
FALSE,0,TRUE,1,3023,1223,29,2,6,Rush
FALSE,0,TRUE,1,3023,1223,28,3,5,Rush
FALSE,0,TRUE,1,3023,1223,33,1,10,Rush
FALSE,-3,TRUE,1,2889,1089,72,1,10,Rush
TRUE,-3,TRUE,1,2889,1089,69,2,7,Rush
TRUE,-3,TRUE,1,2889,1089,65,3,3,Rush
TRUE,3,TRUE,1,2780,980,78,1,10,Rush
FALSE,-3,TRUE,1,2708,908,63,1,10,Rush
TRUE,-3,TRUE,2,2700,900,1,1,1,Rush
TRUE,0,TRUE,1,3600,1800,75,1,10,Rush
TRUE,0,TRUE,1,3517,1717,42,1,10,Rush
FALSE,0,TRUE,1,3517,1717,58,1,10,Rush
FALSE,0,TRUE,1,3517,1717,70,1,10,Rush
FALSE,-7,TRUE,1,3393,1593,75,1,10,Rush
TRUE,-7,TRUE,1,3393,1593,52,1,10,Rush
TRUE,-7,TRUE,1,3393,1593,74,2,9,Rush
TRUE,7,TRUE,1,3247,1447,59,4,1,Rush
FALSE,7,TRUE,1,3247,1447,59,3,1,Rush
FALSE,7,TRUE,1,3247,1447,80,1,10,Rush
FALSE,7,TRUE,1,3247,1447,77,2,7,Rush
FALSE,7,TRUE,1,2845,1045,31,1,10,Rush
FALSE,7,TRUE,1,2845,1045,22,3,1,Rush
FALSE,7,TRUE,2,2700,900,22,4,1,Rush
FALSE,7,TRUE,1,2845,1045,25,2,4,Rush
FALSE,-7,TRUE,2,2698,898,78,2,10,Rush
TRUE,-14,FALSE,2,2618,818,73,2,8,Rush
TRUE,-14,FALSE,2,2618,818,75,1,10,Rush
TRUE,0,TRUE,1,3600,1800,3,1,3,Rush
FALSE,0,TRUE,1,3600,1800,23,1,10,Rush
FALSE,0,TRUE,1,3600,1800,7,3,7,Rush
FALSE,0,TRUE,1,3600,1800,4,2,4,Rush
FALSE,-3,TRUE,1,3397,1597,75,2,10,Rush
TRUE,3,TRUE,1,3332,1532,67,2,10,Rush
FALSE,3,TRUE,1,3332,1532,67,1,10,Rush
FALSE,3,TRUE,1,3332,1532,79,1,10,Rush
FALSE,-3,TRUE,1,3173,1373,70,1,10,Rush
TRUE,-3,TRUE,1,3173,1373,18,1,10,Rush
TRUE,-3,TRUE,1,3173,1373,23,2,15,Rush
TRUE,0,TRUE,1,2827,1027,86,1,10,Rush
TRUE,0,TRUE,1,2701,901,46,1,10,Rush
FALSE,0,TRUE,2,2700,900,11,1,10,Rush
FALSE,0,TRUE,2,2700,900,25,1,10,Rush
FALSE,-7,TRUE,2,2539,739,80,2,15,Rush
TRUE,7,TRUE,2,2417,617,63,1,10,Rush
FALSE,0,TRUE,1,3600,1800,48,1,10,Rush
TRUE,0,TRUE,1,3499,1699,37,1,10,Rush
FALSE,0,TRUE,1,3499,1699,19,2,4,Rush
FALSE,0,TRUE,1,3499,1699,17,3,2,Rush
FALSE,0,TRUE,1,3499,1699,14,1,10,Rush
FALSE,0,TRUE,1,3499,1699,12,3,8,Rush
FALSE,0,TRUE,1,3499,1699,25,1,10,Rush
FALSE,0,TRUE,1,3499,1699,29,3,2,Rush
FALSE,0,TRUE,1,3258,1458,80,2,10,Rush
TRUE,0,TRUE,1,3258,1458,17,1,10,Rush
TRUE,-6,TRUE,1,3110,1310,74,2,10,Rush
FALSE,-6,TRUE,1,3110,1310,74,1,10,Rush
FALSE,6,TRUE,1,2887,1087,15,1,10,Rush
TRUE,6,TRUE,1,3028,1228,46,1,10,Rush
TRUE,6,TRUE,1,3028,1228,26,1,10,Rush
TRUE,6,TRUE,1,2887,1087,17,4,1,Rush
TRUE,-6,TRUE,1,2749,949,76,1,10,Rush
FALSE,6,TRUE,2,2700,900,20,1,10,Rush
TRUE,6,TRUE,2,2700,900,20,2,10,Rush
TRUE,6,TRUE,2,2700,900,5,2,5,Rush
TRUE,-13,FALSE,2,2570,770,47,1,10,Rush
FALSE,-13,FALSE,2,2570,770,43,2,6,Rush
FALSE,-13,FALSE,2,2570,770,35,1,10,Rush
FALSE,-13,FALSE,2,2570,770,79,1,15,Rush
FALSE,0,TRUE,1,3600,1800,29,1,10,Rush
TRUE,0,TRUE,1,3600,1800,16,1,10,Rush
TRUE,0,TRUE,1,3600,1800,72,2,3,Rush
TRUE,0,TRUE,1,3600,1800,62,2,10,Rush
TRUE,-7,TRUE,1,3325,1525,75,1,10,Rush
FALSE,7,TRUE,1,3212,1412,65,2,10,Rush
TRUE,-7,TRUE,1,3165,1365,80,1,10,Rush
FALSE,-7,TRUE,1,3165,1365,52,1,10,Rush
FALSE,7,TRUE,1,3040,1240,54,2,1,Rush
TRUE,7,TRUE,1,3040,1240,63,1,10,Rush
TRUE,7,TRUE,1,3040,1240,18,2,3,Rush
TRUE,7,TRUE,1,3040,1240,25,1,10,Rush
TRUE,7,TRUE,1,3040,1240,34,2,5,Rush
TRUE,-7,TRUE,1,2862,1062,78,1,10,Rush
FALSE,-7,TRUE,1,2862,1062,65,1,10,Rush
FALSE,-7,TRUE,1,2862,1062,58,2,3,Rush
FALSE,-7,TRUE,1,2862,1062,49,1,10,Rush
FALSE,-7,TRUE,2,2700,900,22,3,20,Rush
FALSE,-7,TRUE,1,2862,1062,22,1,10,Rush
FALSE,-7,TRUE,2,2700,900,19,2,17,Rush
FALSE,-7,TRUE,2,2700,900,17,1,15,Rush
FALSE,4,TRUE,2,2559,759,75,1,10,Rush
TRUE,4,TRUE,2,2559,759,73,2,8,Rush
TRUE,-4,TRUE,2,2493,693,23,2,6,Rush
FALSE,-4,TRUE,2,2493,693,22,3,5,Rush
FALSE,-4,TRUE,2,2493,693,55,1,10,Rush
FALSE,-4,TRUE,2,2493,693,19,4,2,Rush
FALSE,-4,TRUE,2,2493,693,46,2,1,Rush
FALSE,-4,TRUE,2,2493,693,32,2,2,Rush
FALSE,-3,TRUE,2,2266,466,25,1,10,Rush
TRUE,-3,TRUE,2,2266,466,75,1,10,Rush
TRUE,0,TRUE,1,3433,1633,10,2,8,Rush
FALSE,0,TRUE,1,3590,1790,77,1,10,Rush
FALSE,0,TRUE,1,3489,1689,30,2,10,Rush
FALSE,-3,TRUE,1,3369,1569,63,1,10,Rush
TRUE,3,TRUE,1,3024,1224,10,1,10,Rush
FALSE,3,TRUE,1,3293,1493,85,1,10,Rush
FALSE,3,TRUE,1,3221,1421,71,1,10,Rush
FALSE,3,TRUE,1,3208,1408,69,2,8,Rush
FALSE,3,TRUE,1,3189,1389,64,3,3,Rush
FALSE,3,TRUE,1,3173,1373,53,1,10,Rush
FALSE,3,TRUE,1,3120,1320,44,3,1,Rush
FALSE,3,TRUE,1,3098,1298,42,2,10,Rush
FALSE,3,TRUE,1,3084,1284,23,1,10,Rush
FALSE,3,TRUE,1,3039,1239,14,3,1,Rush
FALSE,-3,TRUE,1,2973,1173,41,2,10,Rush
TRUE,3,TRUE,1,2846,1046,54,2,3,Rush
FALSE,3,TRUE,1,2882,1082,91,2,10,Rush
FALSE,-3,TRUE,2,2562,762,22,2,8,Rush
TRUE,-3,TRUE,1,2730,930,47,1,10,Rush
TRUE,-3,TRUE,2,2686,886,46,2,9,Rush
TRUE,-3,TRUE,2,2661,861,42,3,5,Rush
TRUE,-3,TRUE,2,2596,796,24,1,10,Rush
TRUE,-3,TRUE,1,2786,986,79,1,10,Rush
TRUE,0,TRUE,2,2504,704,51,1,10,Rush
FALSE,0,TRUE,2,2416,616,5,1,5,Rush
FALSE,0,TRUE,2,2448,648,18,2,8,Rush
FALSE,0,TRUE,2,2465,665,20,1,10,Rush
FALSE,-3,TRUE,2,2364,564,75,3,10,Rush
TRUE,0,TRUE,1,3600,1800,42,1,10,Rush
TRUE,0,TRUE,1,3600,1800,52,2,2,Rush
TRUE,0,TRUE,1,3600,1800,60,1,10,Rush
TRUE,0,TRUE,1,3356,1556,81,2,11,Rush
FALSE,0,TRUE,1,3263,1463,66,3,17,Rush
TRUE,0,TRUE,1,3263,1463,59,1,10,Rush
TRUE,0,TRUE,1,3144,1344,75,1,10,Rush
FALSE,0,TRUE,1,3144,1344,80,3,2,Rush
FALSE,0,TRUE,1,3144,1344,88,1,10,Rush
FALSE,0,TRUE,1,3144,1344,80,2,2,Rush
FALSE,0,TRUE,1,3144,1344,15,1,10,Rush
FALSE,0,TRUE,1,3144,1344,38,2,5,Rush
FALSE,0,TRUE,1,3144,1344,43,1,10,Rush
FALSE,0,TRUE,1,3144,1344,58,2,10,Rush
FALSE,-7,TRUE,1,2897,1097,67,1,10,Rush
TRUE,-7,TRUE,1,2897,1097,50,1,10,Rush
TRUE,-7,TRUE,1,2897,1097,39,2,10,Rush
TRUE,-7,TRUE,1,2897,1097,36,3,7,Rush
TRUE,7,TRUE,2,2693,893,82,2,7,Rush
FALSE,7,TRUE,2,2693,893,85,1,10,Rush
FALSE,7,TRUE,2,2693,893,77,3,2,Rush
FALSE,7,TRUE,2,2693,893,73,1,10,Rush
FALSE,-14,FALSE,2,2506,706,38,2,1,Rush
TRUE,-14,FALSE,2,2506,706,47,1,10,Rush
TRUE,-14,FALSE,2,2506,706,48,2,1,Rush
TRUE,-14,FALSE,2,2506,706,61,2,3,Rush
TRUE,-14,FALSE,2,2506,706,24,1,10,Rush
TRUE,-14,FALSE,2,2506,706,35,1,10,Rush
TRUE,7,TRUE,2,2174,374,31,2,10,Rush
FALSE,-13,FALSE,2,2079,279,54,1,10,Rush
TRUE,-13,FALSE,2,2079,279,69,1,10,Rush
TRUE,0,TRUE,1,3600,1800,70,2,10,Rush
TRUE,0,TRUE,1,3553,1753,18,2,2,Rush
FALSE,0,TRUE,1,3553,1753,11,1,10,Rush
FALSE,-7,TRUE,1,3438,1638,43,2,7,Rush
TRUE,-7,TRUE,1,3438,1638,77,2,10,Rush
TRUE,-7,TRUE,1,3438,1638,46,1,10,Rush
TRUE,-7,TRUE,1,3438,1638,28,1,10,Rush
TRUE,-7,TRUE,1,3438,1638,17,1,10,Rush
TRUE,-7,TRUE,1,3438,1638,19,4,1,Rush
TRUE,-7,TRUE,1,3438,1638,19,2,12,Rush
TRUE,-7,TRUE,1,3438,1638,92,1,10,Rush
TRUE,4,TRUE,1,3025,1225,68,1,10,Rush
FALSE,4,TRUE,1,3025,1225,74,2,16,Rush
FALSE,4,TRUE,1,3025,1225,83,1,10,Rush
FALSE,4,TRUE,1,3025,1225,83,2,10,Rush
FALSE,-4,TRUE,1,2840,1040,76,1,10,Rush
TRUE,-4,TRUE,1,2840,1040,60,2,10,Rush
TRUE,-4,TRUE,1,2840,1040,71,2,5,Rush
TRUE,4,TRUE,1,2734,934,92,1,10,Rush
FALSE,4,TRUE,2,2700,900,45,2,6,Rush
FALSE,4,TRUE,2,2700,900,49,1,10,Rush
FALSE,4,TRUE,1,2734,934,87,2,5,Rush
FALSE,-11,FALSE,2,2626,826,23,2,2,Rush
TRUE,-11,FALSE,2,2626,826,75,1,10,Rush
TRUE,-11,FALSE,2,2626,826,31,1,10,Rush
TRUE,4,TRUE,2,2472,672,11,1,10,Rush
FALSE,4,TRUE,2,2472,672,31,1,10,Rush
FALSE,4,TRUE,2,2472,672,70,2,5,Rush
FALSE,11,FALSE,2,2250,450,54,1,10,Rush
FALSE,11,FALSE,2,2250,450,40,2,10,Rush
FALSE,11,FALSE,2,2250,450,30,1,10,Rush
FALSE,11,FALSE,2,2250,450,17,1,10,Rush
FALSE,0,TRUE,1,3510,1710,82,3,16,Rush
TRUE,0,TRUE,1,3544,1744,76,2,10,Rush
TRUE,0,TRUE,1,3570,1770,76,1,10,Rush
TRUE,0,TRUE,1,3454,1654,53,1,10,Rush
FALSE,0,TRUE,1,3429,1629,52,2,9,Rush
FALSE,0,TRUE,1,3330,1530,75,2,5,Rush
TRUE,0,TRUE,1,3312,1512,68,1,10,Rush
TRUE,0,TRUE,1,3290,1490,63,2,5,Rush
TRUE,0,TRUE,1,3225,1425,68,1,10,Rush
FALSE,-6,TRUE,1,2995,1195,14,2,10,Rush
FALSE,-6,TRUE,1,3030,1230,14,1,10,Rush
FALSE,-6,TRUE,1,3172,1372,53,1,10,Rush
FALSE,-6,TRUE,1,3145,1345,49,2,6,Rush
FALSE,-6,TRUE,1,3106,1306,48,3,5,Rush
FALSE,-6,TRUE,1,3045,1245,29,2,3,Rush
FALSE,3,TRUE,1,2920,1120,59,1,10,Rush
TRUE,-3,TRUE,1,2799,999,40,1,10,Rush
FALSE,3,TRUE,1,2735,935,65,1,10,Rush
TRUE,3,TRUE,1,2760,960,77,1,10,Rush
TRUE,-3,TRUE,1,2700,900,69,1,10,Rush
FALSE,-3,TRUE,2,2690,890,66,2,7,Rush
FALSE,-3,TRUE,2,2658,858,62,3,3,Rush
FALSE,-7,TRUE,1,3525,1725,75,1,10,Rush
FALSE,-7,TRUE,1,3525,1725,74,2,9,Rush
FALSE,7,TRUE,1,3455,1655,48,1,10,Rush
TRUE,7,TRUE,1,3455,1655,65,1,10,Rush
TRUE,7,TRUE,1,3455,1655,61,3,6,Rush
TRUE,7,TRUE,1,3455,1655,51,2,13,Rush
TRUE,-14,FALSE,1,3216,1416,75,1,10,Rush
FALSE,-14,FALSE,1,3216,1416,66,2,1,Rush
FALSE,-14,FALSE,1,3216,1416,64,2,10,Rush
FALSE,14,FALSE,1,3100,1300,81,1,10,Rush
TRUE,-14,FALSE,1,2979,1179,10,1,10,Rush
FALSE,-14,FALSE,1,2979,1179,63,1,10,Rush
FALSE,-14,FALSE,1,2979,1179,62,2,9,Rush
FALSE,-14,FALSE,1,2979,1179,43,1,5,Rush
FALSE,-14,FALSE,1,2979,1179,40,2,2,Rush
FALSE,-14,FALSE,1,2979,1179,36,1,10,Rush
FALSE,-14,FALSE,1,2979,1179,23,1,10,Rush
FALSE,-14,FALSE,1,2979,1179,15,2,2,Rush
FALSE,-14,FALSE,1,2979,1179,7,2,7,Rush
FALSE,11,FALSE,2,2685,885,78,1,10,Rush
TRUE,11,FALSE,2,2685,885,57,2,2,Rush
TRUE,11,FALSE,2,2685,885,54,2,10,Rush
TRUE,11,FALSE,2,2685,885,69,2,1,Rush
TRUE,-11,FALSE,2,2483,683,80,2,7,Rush
FALSE,-11,FALSE,2,2483,683,83,1,10,Rush
FALSE,0,TRUE,1,3600,1800,13,1,10,Rush
TRUE,0,TRUE,1,3600,1800,38,1,10,Rush
TRUE,-7,TRUE,1,3441,1641,47,3,10,Rush
FALSE,-7,TRUE,1,3441,1641,47,1,10,Rush
FALSE,7,TRUE,1,3252,1452,60,1,10,Rush
TRUE,7,TRUE,1,3252,1452,50,1,10,Rush
TRUE,7,TRUE,1,3252,1452,51,3,1,Rush
TRUE,7,TRUE,1,3252,1452,38,2,10,Rush
TRUE,-7,TRUE,1,3079,1279,21,2,10,Rush
FALSE,-7,TRUE,1,3079,1279,34,1,10,Rush
FALSE,4,TRUE,1,2923,1123,75,1,10,Rush
TRUE,4,TRUE,1,2923,1123,45,1,10,Rush
TRUE,4,TRUE,1,2923,1123,34,2,10,Rush
TRUE,4,TRUE,1,2923,1123,28,3,4,Rush
TRUE,-4,TRUE,2,2700,900,74,1,10,Rush
FALSE,-4,TRUE,2,2700,900,48,1,10,Rush
FALSE,-4,TRUE,2,2700,900,39,3,1,Rush
FALSE,-11,FALSE,2,2558,758,75,1,10,Rush
FALSE,-11,FALSE,2,2558,758,72,2,7,Rush
FALSE,11,FALSE,2,2465,665,74,1,10,Rush
TRUE,0,TRUE,1,3600,1800,75,1,10,Rush
TRUE,0,TRUE,1,3600,1800,9,3,9,Rush
TRUE,0,TRUE,1,3600,1800,10,1,10,Rush
TRUE,0,TRUE,1,3600,1800,5,2,5,Rush
TRUE,0,TRUE,1,3365,1565,45,3,1,Rush
FALSE,0,TRUE,1,3365,1565,78,2,8,Rush
FALSE,0,TRUE,1,3365,1565,54,1,10,Rush
FALSE,0,TRUE,1,3365,1565,52,2,8,Rush
FALSE,0,TRUE,1,3365,1565,80,1,10,Rush
FALSE,0,TRUE,2,2700,900,17,2,5,Rush
TRUE,0,TRUE,1,3044,1244,81,2,1,Rush
TRUE,0,TRUE,1,3044,1244,81,3,1,Rush
TRUE,0,TRUE,2,2700,900,4,3,3,Rush
TRUE,0,TRUE,2,2700,900,11,2,10,Rush
TRUE,0,TRUE,1,3044,1244,33,2,3,Rush
TRUE,0,TRUE,1,3044,1244,40,1,10,Rush
TRUE,0,TRUE,1,3044,1244,50,1,5,Rush
TRUE,0,TRUE,1,3044,1244,70,2,1,Rush
TRUE,0,TRUE,1,3044,1244,79,1,10,Rush
TRUE,0,TRUE,1,3044,1244,90,1,10,Rush
TRUE,-7,TRUE,2,2242,442,1,1,1,Rush
FALSE,-7,TRUE,2,2242,442,1,2,1,Rush
FALSE,-7,TRUE,2,2242,442,1,3,1,Rush
FALSE,-7,TRUE,2,2550,750,26,1,10,Rush
FALSE,-7,TRUE,2,2550,750,53,2,3,Rush
FALSE,-7,TRUE,2,2550,750,60,1,10,Rush
FALSE,-7,TRUE,2,2550,750,12,2,9,Rush
FALSE,-7,TRUE,2,2242,442,5,3,2,Rush
FALSE,-7,TRUE,2,2550,750,13,1,10,Rush
FALSE,-7,TRUE,2,2550,750,18,3,2,Rush
FALSE,-7,TRUE,2,2550,750,21,2,5,Rush
FALSE,7,TRUE,2,2069,269,80,2,6,Rush
TRUE,7,TRUE,2,2069,269,92,3,6,Rush
TRUE,7,TRUE,2,2069,269,96,1,10,Rush
TRUE,7,TRUE,2,2069,269,96,2,10,Rush
TRUE,7,TRUE,2,2069,269,76,3,2,Rush
TRUE,-7,TRUE,3,1795,1795,29,1,10,Rush
FALSE,-7,TRUE,3,1795,1795,14,1,10,Rush
FALSE,-7,TRUE,3,1795,1795,6,2,2,Rush
FALSE,-7,TRUE,3,1795,1795,44,1,10,Rush
FALSE,-7,TRUE,3,1795,1795,37,2,3,Rush
FALSE,0,TRUE,3,1544,1544,75,1,10,Rush
TRUE,0,TRUE,3,1544,1544,30,2,4,Rush
TRUE,0,TRUE,3,1544,1544,66,2,1,Rush
TRUE,0,TRUE,3,1391,1391,31,3,2,Rush
FALSE,0,TRUE,3,1391,1391,34,2,5,Rush
FALSE,0,TRUE,3,1391,1391,39,1,10,Rush
FALSE,0,TRUE,3,1391,1391,48,2,6,Rush
FALSE,0,TRUE,3,1391,1391,52,1,10,Rush
FALSE,0,TRUE,3,1391,1391,54,3,1,Rush
FALSE,0,TRUE,3,1391,1391,63,1,10,Rush
FALSE,0,TRUE,3,1391,1391,75,1,10,Rush
FALSE,0,TRUE,1,3600,1800,48,1,10,Rush
TRUE,0,TRUE,1,3600,1800,72,1,15,Rush
TRUE,0,TRUE,1,3600,1800,77,2,7,Rush
TRUE,-7,TRUE,1,3418,1618,70,1,10,Rush
FALSE,7,TRUE,1,3367,1567,31,3,3,Rush
TRUE,7,TRUE,1,3367,1567,13,1,10,Rush
TRUE,7,TRUE,1,3367,1567,50,1,10,Rush
TRUE,7,TRUE,1,3367,1567,49,2,9,Rush
TRUE,7,TRUE,1,3367,1567,38,1,10,Rush
TRUE,7,TRUE,1,3367,1567,25,2,10,Rush
TRUE,-14,FALSE,1,3109,1309,75,1,10,Rush
FALSE,-14,FALSE,1,3109,1309,51,3,10,Rush
FALSE,-14,FALSE,1,3109,1309,16,1,10,Rush
FALSE,-14,FALSE,1,3109,1309,11,2,5,Rush
FALSE,-14,FALSE,1,3109,1309,7,2,7,Rush
FALSE,7,TRUE,1,2840,1040,75,2,10,Rush
TRUE,-7,TRUE,2,2700,900,51,1,10,Rush
FALSE,-7,TRUE,2,2700,900,53,3,1,Rush
FALSE,-7,TRUE,1,2740,940,59,2,7,Rush
FALSE,7,TRUE,2,2630,830,33,1,10,Rush
TRUE,7,TRUE,2,2630,830,57,1,10,Rush
TRUE,7,TRUE,2,2493,693,76,1,10,Rush
