score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
0,TRUE,1,2857,1057,34,1,10,Pass
0,TRUE,1,2857,1057,47,1,10,Pass
0,TRUE,2,2660,860,29,1,10,Pass
-7,TRUE,2,1979,179,10,2,8,Pass
4,TRUE,2,1950,150,86,2,10,Pass
4,TRUE,2,1950,150,49,1,10,Pass
-4,TRUE,3,1800,1800,73,2,8,Pass
-4,TRUE,3,1800,1800,44,3,4,Pass
-4,TRUE,3,1800,1800,44,2,4,Pass
0,TRUE,2,2011,211,47,3,9,Pass
-7,TRUE,2,1892,92,75,1,10,Pass
-7,TRUE,3,1800,1800,42,3,4,Pass
7,TRUE,3,1556,1556,40,1,10,Pass
7,TRUE,3,1127,1127,28,1,10,Pass
-10,FALSE,4,894,894,72,3,7,Pass
-10,FALSE,4,894,894,75,1,10,Pass
-17,FALSE,4,834,834,67,2,7,Pass
-17,FALSE,4,834,834,67,3,7,Pass
17,FALSE,4,506,506,7,3,7,Pass
17,FALSE,4,506,506,7,2,7,Pass
17,FALSE,4,699,699,15,1,10,Pass
-20,FALSE,4,489,489,33,1,10,Pass
-20,FALSE,4,489,489,33,2,20,Pass
-20,FALSE,4,489,489,33,1,20,Pass
-20,FALSE,4,157,157,53,1,10,Pass
23,FALSE,2,1859,59,57,1,10,Pass
-23,FALSE,2,1810,10,54,1,10,Pass
-23,FALSE,3,1794,1794,45,3,9,Pass
-23,FALSE,3,1794,1794,46,1,10,Pass
-26,FALSE,3,1253,1253,13,3,3,Pass
23,FALSE,3,986,986,74,2,6,Pass
-30,FALSE,4,809,809,3,2,3,Pass
-30,FALSE,4,809,809,77,1,10,Pass
-23,FALSE,4,536,536,25,2,10,Pass
-23,FALSE,4,536,536,25,1,10,Pass
16,FALSE,4,442,442,74,3,6,Pass
-7,TRUE,3,1565,1565,13,1,10,Pass
-7,TRUE,3,1726,1726,54,1,10,Pass
7,TRUE,3,1484,1484,74,3,11,Pass
7,TRUE,3,1490,1490,74,2,11,Pass
-7,TRUE,3,1471,1471,66,1,10,Pass
7,TRUE,3,996,996,52,3,7,Pass
7,TRUE,3,1002,1002,52,2,7,Pass
-7,TRUE,3,953,953,78,3,10,Pass
-7,TRUE,3,958,958,78,2,10,Pass
7,TRUE,4,836,836,39,2,20,Pass
7,TRUE,4,860,860,29,1,10,Pass
-7,TRUE,4,730,730,26,1,10,Pass
-7,TRUE,4,680,680,15,1,10,Pass
-11,FALSE,4,285,285,49,1,10,Pass
-11,FALSE,4,233,233,48,3,9,Pass
-3,TRUE,3,1766,1766,65,2,10,Pass
0,TRUE,3,1451,1451,30,2,7,Pass
0,TRUE,4,802,802,65,2,6,Pass
-7,TRUE,4,470,470,38,1,10,Pass
-7,TRUE,4,327,327,13,2,6,Pass
-7,TRUE,4,640,640,70,1,10,Pass
7,TRUE,4,180,180,83,2,12,Pass
-7,TRUE,4,102,102,61,3,10,Pass
-7,TRUE,4,110,110,61,2,10,Pass
-7,TRUE,4,115,115,61,1,10,Pass
0,TRUE,4,45,45,67,2,2,Pass
0,TRUE,4,4,4,21,1,10,Pass
-11,FALSE,3,1437,1437,64,1,10,Pass
3,TRUE,4,856,856,24,3,6,Pass
0,TRUE,1,3485,1685,50,3,6,Pass
0,TRUE,1,3489,1689,50,2,6,Pass
0,TRUE,1,3046,1246,61,1,10,Pass
0,TRUE,2,2495,695,4,1,4,Pass
0,TRUE,1,3592,1792,71,1,10,Pass
0,TRUE,1,3592,1792,29,3,10,Pass
0,TRUE,1,3592,1792,45,1,10,Pass
0,TRUE,1,3033,1233,99,2,13,Pass
0,TRUE,1,2928,1128,15,3,8,Pass
0,TRUE,1,2928,1128,22,1,15,Pass
1,TRUE,2,2485,685,10,3,8,Pass
1,TRUE,2,2485,685,66,2,10,Pass
1,TRUE,2,2485,685,77,1,10,Pass
-4,TRUE,2,2265,465,71,3,6,Pass
0,TRUE,1,3600,1800,20,2,20,Pass
-3,TRUE,1,3386,1586,95,3,13,Pass
3,TRUE,1,3278,1478,24,1,10,Pass
10,FALSE,1,3032,1232,33,1,10,Pass
-17,FALSE,2,2696,896,75,1,10,Pass
17,FALSE,2,2600,800,54,1,10,Pass
-14,FALSE,1,2973,1173,19,2,1,Pass
0,TRUE,1,3600,1800,49,1,10,Pass
0,TRUE,1,3300,1500,78,1,10,Pass
0,TRUE,1,3300,1500,74,3,6,Pass
-7,TRUE,1,3085,1285,34,3,10,Pass
-7,TRUE,1,3085,1285,34,1,10,Pass
-7,TRUE,1,3085,1285,34,2,10,Pass
-14,FALSE,1,2753,953,47,2,11,Pass
-14,FALSE,1,2753,953,47,3,11,Pass
14,FALSE,2,2693,893,89,2,11,Pass
21,FALSE,2,2309,509,48,2,1,Pass
-7,TRUE,1,3233,1433,71,2,6,Pass
7,TRUE,1,3201,1401,75,1,10,Pass
7,TRUE,1,3153,1353,76,3,11,Pass
-7,TRUE,1,3104,1304,76,2,18,Pass
7,TRUE,1,2945,1145,78,2,6,Pass
7,TRUE,2,2677,877,41,3,6,Pass
4,TRUE,2,1871,71,51,3,2,Pass
-3,TRUE,3,1527,1527,7,3,7,Pass
-3,TRUE,3,1532,1532,7,2,7,Pass
-3,TRUE,3,921,921,31,1,10,Pass
-11,FALSE,2,1901,101,20,2,10,Pass
-11,FALSE,2,1901,101,20,3,10,Pass
8,FALSE,2,1860,60,52,3,15,Pass
8,FALSE,3,1795,1795,75,1,10,Pass
-8,FALSE,3,1716,1716,58,2,7,Pass
-8,FALSE,3,1535,1535,21,3,2,Pass
0,TRUE,3,1436,1436,65,1,10,Pass
-7,TRUE,3,1289,1289,55,3,13,Pass
7,TRUE,4,863,863,16,1,10,Pass
-10,FALSE,4,725,725,39,1,10,Pass
-10,FALSE,4,725,725,2,3,2,Pass
-10,FALSE,4,725,725,81,2,2,Pass
-7,TRUE,4,510,510,25,1,10,Pass
-7,TRUE,4,378,378,43,1,10,Pass
-7,TRUE,4,378,378,25,1,10,Pass
-7,TRUE,4,510,510,43,1,10,Pass
0,TRUE,4,142,142,69,2,4,Pass
38,FALSE,2,2132,332,64,2,8,Pass
-38,FALSE,2,2042,242,74,3,8,Pass
-38,FALSE,2,2042,242,74,2,8,Pass
-45,FALSE,2,1933,133,67,1,10,Pass
-45,FALSE,2,1933,133,40,2,1,Pass
45,FALSE,2,1821,21,49,1,10,Pass
45,FALSE,3,1657,1657,33,1,10,Pass
45,FALSE,3,1657,1657,8,2,8,Pass
45,FALSE,3,1657,1657,8,3,8,Pass
45,FALSE,3,1657,1657,60,2,7,Pass
-48,FALSE,3,1341,1341,90,2,9,Pass
-55,FALSE,3,1234,1234,6,3,6,Pass
-52,FALSE,4,851,851,88,3,11,Pass
-10,FALSE,2,1893,93,72,1,10,Pass
10,FALSE,2,1803,3,45,1,10,Pass
3,TRUE,3,1659,1659,79,1,10,Pass
-3,TRUE,3,1603,1603,18,1,10,Pass
-4,TRUE,3,1430,1430,58,3,6,Pass
-11,FALSE,4,900,900,54,2,8,Pass
5,TRUE,4,523,523,29,2,6,Pass
5,TRUE,4,523,523,9,2,9,Pass
-12,FALSE,4,291,291,3,4,3,Pass
21,FALSE,2,1903,103,24,1,10,Pass
28,FALSE,3,1702,1702,70,3,2,Pass
-28,FALSE,3,1572,1572,73,1,10,Pass
21,FALSE,3,1474,1474,19,3,6,Pass
21,FALSE,3,1474,1474,42,1,10,Pass
-24,FALSE,3,1172,1172,39,3,12,Pass
-24,FALSE,3,1172,1172,37,1,10,Pass
18,FALSE,4,859,859,74,3,6,Pass
18,FALSE,4,859,859,74,2,6,Pass
-18,FALSE,4,797,797,26,2,2,Pass
-21,FALSE,4,352,352,81,1,10,Pass
-21,FALSE,4,352,352,65,2,10,Pass
-21,FALSE,4,352,352,65,1,10,Pass
-21,FALSE,2,2077,277,91,1,10,Pass
-21,FALSE,2,2026,226,98,3,17,Pass
21,FALSE,2,1903,103,27,3,7,Pass
-24,FALSE,2,1823,23,34,1,10,Pass
24,FALSE,2,1802,2,45,1,10,Pass
-34,FALSE,3,1142,1142,53,3,17,Pass
-34,FALSE,3,1195,1195,46,1,10,Pass
-34,FALSE,3,1252,1252,79,1,10,Pass
-34,FALSE,4,776,776,66,1,10,Pass
-34,FALSE,4,662,662,20,2,2,Pass
-34,FALSE,4,741,741,46,1,10,Pass
-34,FALSE,4,770,770,66,2,10,Pass
-34,FALSE,4,808,808,82,2,4,Pass
-34,FALSE,4,281,281,49,1,10,Pass
-27,FALSE,4,82,82,94,1,10,Pass
0,TRUE,1,3350,1550,43,3,15,Pass
0,TRUE,1,3354,1554,43,2,15,Pass
0,TRUE,1,3260,1460,76,3,5,Pass
-7,TRUE,1,2966,1166,68,1,10,Pass
0,TRUE,2,2390,590,6,3,4,Pass
0,TRUE,2,2675,875,65,1,10,Pass
-3,TRUE,2,2196,396,54,2,10,Pass
3,TRUE,2,2110,310,93,2,6,Pass
-10,FALSE,2,1905,105,60,1,10,Pass
-3,TRUE,3,1742,1742,54,2,1,Pass
-3,TRUE,3,1707,1707,64,3,11,Pass
3,TRUE,3,1319,1319,61,1,10,Pass
-10,FALSE,3,1177,1177,67,1,10,Pass
-3,TRUE,3,949,949,58,3,23,Pass
3,TRUE,4,854,854,97,3,18,Pass
-10,FALSE,4,137,137,28,1,20,Pass
-10,FALSE,4,185,185,63,2,11,Pass
-10,FALSE,4,248,248,90,1,10,Pass
-10,FALSE,4,242,242,90,2,10,Pass
-7,TRUE,1,3426,1626,54,1,10,Pass
-7,TRUE,1,3303,1503,74,1,10,Pass
-7,TRUE,1,3265,1465,70,3,6,Pass
-10,FALSE,1,2931,1131,75,2,10,Pass
-17,FALSE,2,2577,777,13,2,11,Pass
0,TRUE,1,3505,1705,9,2,8,Pass
0,TRUE,1,3505,1705,9,3,8,Pass
10,FALSE,1,2774,974,57,2,6,Pass
3,TRUE,2,2173,373,76,3,11,Pass
3,TRUE,2,2173,373,76,2,11,Pass
-7,TRUE,1,3472,1672,80,1,15,Pass
-7,TRUE,1,3472,1672,69,3,9,Pass
-7,TRUE,1,3226,1426,67,3,6,Pass
0,TRUE,1,3600,1800,57,3,5,Pass
0,TRUE,1,3415,1615,28,1,25,Pass
0,TRUE,1,3415,1615,28,2,25,Pass
3,TRUE,1,3105,1305,35,1,10,Pass
10,FALSE,1,2801,1001,77,1,10,Pass
-7,TRUE,1,3329,1529,61,2,9,Pass
-7,TRUE,1,3329,1529,47,1,10,Pass
-7,TRUE,1,3329,1529,34,1,10,Pass
0,TRUE,2,2591,791,37,3,6,Pass
0,TRUE,2,2700,900,41,1,10,Pass
3,TRUE,2,2354,554,66,2,6,Pass
-3,TRUE,1,3192,1392,64,2,1,Pass
-3,TRUE,1,3192,1392,4,2,4,Pass
-7,TRUE,2,2700,900,5,3,5,Pass
-7,TRUE,2,2700,900,53,1,10,Pass
0,TRUE,1,3600,1800,8,2,5,Pass
0,TRUE,1,3600,1800,8,3,5,Pass
3,TRUE,1,3362,1562,60,1,10,Pass
3,TRUE,1,3362,1562,48,1,10,Pass
17,FALSE,2,2700,900,29,1,10,Pass
7,TRUE,1,3326,1526,64,2,3,Pass
10,FALSE,1,2961,1161,5,2,5,Pass
24,FALSE,2,2657,857,16,1,10,Pass
-14,FALSE,2,2434,634,82,2,9,Pass
-14,FALSE,2,2424,624,82,3,9,Pass
-17,FALSE,2,2057,257,45,2,10,Pass
-17,FALSE,2,2062,262,45,1,10,Pass
-13,FALSE,3,1795,1795,75,1,10,Pass
-13,FALSE,3,1529,1529,70,2,7,Pass
-13,FALSE,3,1382,1382,23,3,9,Pass
-10,FALSE,3,1043,1043,50,1,10,Pass
-10,FALSE,3,1008,1008,53,3,13,Pass
-10,FALSE,4,893,893,46,4,5,Pass
-17,FALSE,4,551,551,14,4,14,Pass
-17,FALSE,4,560,560,14,3,14,Pass
-17,FALSE,4,822,822,56,1,10,Pass
-20,FALSE,4,49,49,9,2,9,Pass
-20,FALSE,4,201,201,73,2,7,Pass
-20,FALSE,4,155,155,32,1,10,Pass
-20,FALSE,4,12,12,5,4,5,Pass
-20,FALSE,4,58,58,9,1,9,Pass
3,TRUE,2,1912,112,30,1,10,Pass
13,FALSE,3,1558,1558,28,1,10,Pass
13,FALSE,3,1558,1558,40,1,10,Pass
19,FALSE,4,850,850,91,2,11,Pass
-10,FALSE,2,2659,859,71,1,10,Pass
-10,FALSE,2,2402,602,95,3,10,Pass
-8,FALSE,2,1887,87,43,2,3,Pass
-2,TRUE,3,1800,1800,69,3,6,Pass
-2,TRUE,3,1800,1800,73,1,10,Pass
-2,TRUE,3,1493,1493,65,2,9,Pass
-2,TRUE,3,1219,1219,36,1,10,Pass
-2,TRUE,4,858,858,67,2,4,Pass
-5,TRUE,4,275,275,64,1,10,Pass
-5,TRUE,4,275,275,76,1,10,Pass
-5,TRUE,4,89,89,33,1,10,Pass
-5,TRUE,4,89,89,33,2,10,Pass
-5,TRUE,4,132,132,50,1,10,Pass
10,FALSE,2,2613,813,52,1,10,Pass
25,FALSE,3,1471,1471,65,1,10,Pass
18,FALSE,3,1313,1313,32,3,8,Pass
21,FALSE,4,700,700,43,1,10,Pass
0,TRUE,2,1871,71,54,3,26,Pass
0,TRUE,2,1871,71,48,1,10,Pass
0,TRUE,3,1706,1706,46,3,6,Pass
0,TRUE,3,1427,1427,79,1,10,Pass
-7,TRUE,3,1130,1130,49,1,10,Pass
-5,TRUE,4,651,651,37,3,9,Pass
-5,TRUE,4,651,651,37,2,9,Pass
-5,TRUE,4,408,408,55,2,10,Pass
-5,TRUE,4,408,408,55,1,10,Pass
0,TRUE,4,47,47,65,1,10,Pass
0,TRUE,5,-900,-900,21,2,6,Pass
-4,TRUE,2,2301,501,22,2,8,Pass
-1,TRUE,2,2095,295,27,2,14,Pass
-1,TRUE,2,2095,295,27,3,14,Pass
-12,FALSE,2,1863,63,80,1,10,Pass
-12,FALSE,3,1795,1795,63,2,16,Pass
-12,FALSE,3,1795,1795,78,2,9,Pass
-12,FALSE,3,1440,1440,70,1,10,Pass
-5,TRUE,4,611,611,10,2,8,Pass
-5,TRUE,4,611,611,30,1,10,Pass
35,FALSE,2,2480,680,36,3,6,Pass
35,FALSE,2,2149,349,78,1,10,Pass
49,FALSE,3,1462,1462,55,2,8,Pass
49,FALSE,3,955,955,72,2,7,Pass
24,FALSE,2,2186,386,15,1,10,Pass
24,FALSE,2,2186,386,33,1,10,Pass
31,FALSE,3,1699,1699,12,2,6,Pass
31,FALSE,3,1699,1699,12,3,6,Pass
48,FALSE,4,716,716,35,1,10,Pass
48,FALSE,4,716,716,27,3,2,Pass
24,FALSE,2,2537,737,80,1,10,Pass
24,FALSE,2,2537,737,75,3,5,Pass
24,FALSE,2,1962,162,75,1,10,Pass
24,FALSE,2,1938,138,32,1,10,Pass
21,FALSE,3,1288,1288,68,3,3,Pass
28,FALSE,3,934,934,41,1,10,Pass
41,FALSE,4,590,590,77,3,6,Pass
41,FALSE,4,411,411,30,1,10,Pass
0,TRUE,1,3518,1718,60,1,10,Pass
0,TRUE,1,3471,1671,53,3,3,Pass
-3,TRUE,1,2937,1137,9,3,7,Pass
-3,TRUE,1,2941,1141,9,2,7,Pass
-7,TRUE,2,2419,619,45,3,5,Pass
0,TRUE,1,3505,1705,60,1,15,Pass
0,TRUE,1,3389,1589,42,3,10,Pass
0,TRUE,1,3430,1630,47,1,15,Pass
7,TRUE,1,2723,923,20,1,10,Pass
7,TRUE,1,2794,994,85,1,10,Pass
0,TRUE,1,3511,1711,1,3,1,Pass
3,TRUE,1,2902,1102,84,2,9,Pass
3,TRUE,2,2700,900,66,3,7,Pass
0,TRUE,1,3433,1633,7,2,7,Pass
7,TRUE,1,3212,1412,39,2,17,Pass
7,TRUE,1,3007,1207,88,1,15,Pass
7,TRUE,2,2490,690,75,3,5,Pass
7,TRUE,2,2490,690,75,2,5,Pass
0,TRUE,1,3600,1800,52,3,6,Pass
0,TRUE,1,3600,1800,52,2,6,Pass
0,TRUE,1,3313,1513,62,3,12,Pass
0,TRUE,2,2700,900,71,2,13,Pass
0,TRUE,2,2492,692,70,2,12,Pass
0,TRUE,1,3585,1785,37,1,10,Pass
7,TRUE,1,3293,1493,2,4,2,Pass
14,FALSE,2,2700,900,54,2,7,Pass
14,FALSE,2,2700,900,39,1,10,Pass
7,TRUE,1,3256,1456,65,3,17,Pass
7,TRUE,1,3256,1456,58,1,10,Pass
0,TRUE,1,3600,1800,33,2,5,Pass
7,TRUE,2,2334,534,56,1,10,Pass
7,TRUE,2,2334,534,56,3,10,Pass
0,TRUE,1,3359,1559,41,2,8,Pass
7,TRUE,1,3074,1274,33,3,6,Pass
7,TRUE,1,3074,1274,5,2,5,Pass
7,TRUE,1,2750,950,55,1,10,Pass
-7,TRUE,1,3440,1640,59,3,14,Pass
-7,TRUE,1,3008,1208,72,3,10,Pass
-7,TRUE,1,3016,1216,72,2,10,Pass
-7,TRUE,1,3021,1221,72,1,10,Pass
-7,TRUE,1,3055,1255,90,1,10,Pass
-9,FALSE,2,2609,809,31,3,7,Pass
-14,FALSE,2,1894,94,28,1,10,Pass
-14,FALSE,3,1652,1652,38,3,4,Pass
-21,FALSE,3,1251,1251,52,3,18,Pass
-21,FALSE,4,649,649,53,3,11,Pass
-21,FALSE,4,203,203,73,1,10,Pass
-21,FALSE,4,111,111,72,3,9,Pass
14,FALSE,2,2377,577,84,3,2,Pass
14,FALSE,3,1705,1705,57,3,12,Pass
14,FALSE,3,1743,1743,56,1,11,Pass
14,FALSE,3,1411,1411,51,2,10,Pass
14,FALSE,3,1415,1415,51,1,10,Pass
28,FALSE,3,1153,1153,73,2,8,Pass
28,FALSE,4,865,865,45,1,10,Pass
28,FALSE,4,860,860,45,2,10,Pass
28,FALSE,4,93,93,55,3,8,Pass
28,FALSE,4,142,142,57,1,10,Pass
0,TRUE,3,1800,1800,71,2,6,Pass
0,TRUE,3,1546,1546,86,3,5,Pass
-3,TRUE,3,1294,1294,43,4,1,Pass
-3,TRUE,4,836,836,65,2,7,Pass
-3,TRUE,4,836,836,53,3,5,Pass
-10,FALSE,4,287,287,59,1,10,Pass
-10,FALSE,4,287,287,69,2,20,Pass
-10,FALSE,4,287,287,74,3,25,Pass
-10,FALSE,4,152,152,57,1,10,Pass
11,FALSE,2,2043,243,15,1,10,Pass
7,TRUE,3,1800,1800,36,1,10,Pass
7,TRUE,3,1355,1355,41,1,10,Pass
7,TRUE,3,1355,1355,25,1,10,Pass
7,TRUE,3,1355,1355,7,2,7,Pass
7,TRUE,3,1355,1355,58,1,10,Pass
7,TRUE,4,578,578,21,3,4,Pass
7,TRUE,4,787,787,27,1,10,Pass
10,FALSE,4,506,506,65,1,10,Pass
7,TRUE,3,1787,1787,21,3,7,Pass
7,TRUE,3,1787,1787,21,2,7,Pass
7,TRUE,3,1684,1684,31,1,10,Pass
14,FALSE,3,1269,1269,65,1,10,Pass
14,FALSE,2,2451,651,40,3,2,Pass
14,FALSE,4,900,900,71,3,8,Pass
21,FALSE,2,2321,521,56,1,15,Pass
42,FALSE,3,1307,1307,42,1,15,Pass
14,FALSE,3,1469,1469,39,1,10,Pass
32,FALSE,4,723,723,14,3,4,Pass
32,FALSE,4,723,723,43,1,10,Pass
10,FALSE,2,2406,606,3,2,3,Pass
10,FALSE,2,2406,606,39,1,10,Pass
17,FALSE,2,2113,313,60,3,3,Pass
11,FALSE,2,1914,114,35,1,10,Pass
11,FALSE,2,1914,114,22,1,10,Pass
18,FALSE,3,1660,1660,56,1,25,Pass
25,FALSE,3,1140,1140,20,3,10,Pass
28,FALSE,3,939,939,35,1,10,Pass
28,FALSE,4,900,900,22,1,10,Pass
35,FALSE,4,758,758,30,1,10,Pass
5,TRUE,2,2090,290,44,2,7,Pass
2,TRUE,3,1791,1791,62,1,10,Pass
2,TRUE,3,1711,1711,51,1,10,Pass
16,FALSE,3,1026,1026,41,3,11,Pass
16,FALSE,3,1186,1186,48,2,2,Pass
16,FALSE,3,1290,1290,67,1,10,Pass
-7,TRUE,1,3212,1412,23,2,10,Pass
-7,TRUE,1,3218,1418,23,1,10,Pass
-4,TRUE,1,2893,1093,78,3,4,Pass
-11,FALSE,2,2647,847,52,1,10,Pass
-4,TRUE,2,2443,643,29,3,8,Pass
0,TRUE,1,3499,1699,31,3,7,Pass
10,FALSE,1,3309,1509,19,2,7,Pass
10,FALSE,1,3309,1509,19,3,7,Pass
3,TRUE,1,3032,1232,6,2,6,Pass
0,TRUE,1,3600,1800,27,3,8,Pass
0,TRUE,1,3600,1800,40,2,7,Pass
-7,TRUE,1,3169,1369,63,3,11,Pass
-7,TRUE,1,3169,1369,62,1,10,Pass
-7,TRUE,2,2700,900,77,1,10,Pass
-7,TRUE,2,2649,849,25,1,10,Pass
-14,FALSE,2,2285,485,91,3,26,Pass
-14,FALSE,2,2285,485,82,2,17,Pass
0,TRUE,1,3430,1630,29,4,5,Pass
0,TRUE,1,3299,1499,57,2,7,Pass
0,TRUE,1,3214,1414,4,3,4,Pass
0,TRUE,1,3225,1425,4,2,4,Pass
-3,TRUE,1,3132,1332,51,1,10,Pass
-3,TRUE,1,3057,1257,53,3,12,Pass
-10,FALSE,1,2862,1062,50,2,6,Pass
-7,TRUE,2,2167,367,60,1,10,Pass
0,TRUE,1,2991,1191,18,1,10,Pass
0,TRUE,1,2991,1191,16,3,8,Pass
0,TRUE,1,2991,1191,63,2,6,Pass
3,TRUE,2,2361,561,52,1,10,Pass
10,FALSE,2,2000,200,25,3,13,Pass
-3,TRUE,1,3285,1485,14,3,8,Pass
-10,FALSE,1,2973,1173,6,2,6,Pass
-10,FALSE,1,3054,1254,26,1,10,Pass
-3,TRUE,2,2361,561,93,1,10,Pass
0,TRUE,1,3374,1574,47,3,8,Pass
0,TRUE,1,3187,1387,67,3,20,Pass
0,TRUE,1,3187,1387,67,1,20,Pass
-7,TRUE,1,3038,1238,58,3,4,Pass
-7,TRUE,1,3038,1238,75,1,10,Pass
0,TRUE,1,3455,1655,71,2,9,Pass
0,TRUE,1,3449,1649,71,3,9,Pass
0,TRUE,1,2895,1095,66,3,8,Pass
0,TRUE,1,2995,1195,71,2,1,Pass
-1,TRUE,2,1844,44,48,1,20,Pass
-1,TRUE,2,1830,30,33,1,10,Pass
-1,TRUE,2,1823,23,33,2,10,Pass
-1,TRUE,2,1930,130,51,1,10,Pass
-1,TRUE,2,1925,125,51,2,10,Pass
2,TRUE,3,1702,1702,62,1,10,Pass
9,FALSE,3,1393,1393,15,1,10,Pass
9,FALSE,3,1421,1421,44,1,10,Pass
16,FALSE,3,1112,1112,38,1,10,Pass
23,FALSE,4,748,748,44,3,8,Pass
23,FALSE,4,796,796,46,1,10,Pass
23,FALSE,4,828,828,58,1,10,Pass
23,FALSE,4,342,342,79,3,6,Pass
10,FALSE,1,2916,1116,61,1,10,Pass
17,FALSE,2,2298,498,63,3,5,Pass
17,FALSE,3,1800,1800,69,3,4,Pass
17,FALSE,3,1362,1362,20,2,5,Pass
24,FALSE,3,1199,1199,16,3,5,Pass
24,FALSE,3,1199,1199,21,1,10,Pass
-17,FALSE,2,2042,242,78,1,10,Pass
-23,FALSE,2,1932,132,73,3,7,Pass
-23,FALSE,2,1932,132,73,2,7,Pass
-23,FALSE,3,1719,1719,64,1,10,Pass
-23,FALSE,3,1719,1719,51,1,10,Pass
-17,FALSE,3,1487,1487,82,3,9,Pass
-17,FALSE,3,1060,1060,89,3,12,Pass
-17,FALSE,4,885,885,50,2,4,Pass
-20,FALSE,4,219,219,39,1,10,Pass
7,TRUE,2,1810,10,7,1,7,Pass
14,FALSE,3,1664,1664,65,3,17,Pass
7,TRUE,3,1137,1137,14,2,9,Pass
10,FALSE,3,944,944,66,3,9,Pass
10,FALSE,3,951,951,66,2,9,Pass
-10,FALSE,4,857,857,34,3,11,Pass
-10,FALSE,4,864,864,34,2,11,Pass
-10,FALSE,4,78,78,41,2,4,Pass
-10,FALSE,4,100,100,58,2,7,Pass
-10,FALSE,4,150,150,66,2,1,Pass
1,TRUE,2,2105,305,68,2,3,Pass
1,TRUE,2,1967,167,47,3,12,Pass
1,TRUE,3,1681,1681,57,3,10,Pass
1,TRUE,3,1692,1692,57,2,10,Pass
8,FALSE,3,1391,1391,81,2,10,Pass
-5,TRUE,3,1123,1123,77,3,7,Pass
-12,FALSE,4,538,538,40,3,23,Pass
-12,FALSE,4,646,646,61,1,10,Pass
-12,FALSE,4,166,166,76,1,10,Pass
-12,FALSE,4,182,182,81,2,2,Pass
-7,TRUE,2,2700,900,47,1,10,Pass
-7,TRUE,2,2468,668,6,2,6,Pass
-7,TRUE,2,2248,448,52,3,2,Pass
0,TRUE,2,1913,113,1,2,1,Pass
0,TRUE,3,1683,1683,67,1,10,Pass
7,TRUE,3,1445,1445,72,2,2,Pass
14,FALSE,3,1147,1147,92,2,10,Pass
14,FALSE,3,1147,1147,92,3,10,Pass
14,FALSE,3,1147,1147,92,1,10,Pass
7,TRUE,3,1007,1007,81,2,9,Pass
14,FALSE,4,559,559,55,3,5,Pass
7,TRUE,2,2068,268,24,1,10,Pass
7,TRUE,2,2099,299,35,1,10,Pass
10,FALSE,3,1690,1690,31,3,9,Pass
10,FALSE,3,1725,1725,32,1,10,Pass
10,FALSE,3,1767,1767,54,1,10,Pass
13,FALSE,3,946,946,60,1,10,Pass
16,FALSE,4,548,548,73,2,9,Pass
0,TRUE,1,3434,1634,90,3,16,Pass
-7,TRUE,1,3030,1230,24,1,15,Pass
-7,TRUE,1,3030,1230,81,1,10,Pass
14,FALSE,2,2475,675,26,1,10,Pass
14,FALSE,2,2475,675,64,2,8,Pass
-17,FALSE,2,2072,272,73,2,8,Pass
17,FALSE,2,1973,173,32,1,10,Pass
0,TRUE,1,3146,1346,76,1,10,Pass
0,TRUE,2,2700,900,54,3,8,Pass
0,TRUE,1,3587,1787,85,1,10,Pass
0,TRUE,1,3262,1462,55,1,10,Pass
-7,TRUE,1,2916,1116,86,3,6,Pass
7,TRUE,1,2838,1038,44,3,3,Pass
-7,TRUE,2,2593,793,58,3,11,Pass
0,TRUE,1,2721,921,11,2,8,Pass
7,TRUE,2,1868,68,78,2,10,Pass
7,TRUE,2,1869,69,78,1,10,Pass
-3,TRUE,1,3356,1556,25,1,10,Pass
3,TRUE,1,3257,1457,76,2,11,Pass
3,TRUE,1,3252,1452,76,3,11,Pass
-3,TRUE,1,3126,1326,41,3,4,Pass
-4,TRUE,1,2798,998,6,3,6,Pass
1,TRUE,2,2695,895,64,2,6,Pass
-1,TRUE,2,2646,846,80,1,10,Pass
-1,TRUE,2,2606,806,79,3,9,Pass
0,TRUE,1,3600,1800,78,3,13,Pass
0,TRUE,1,3538,1738,87,1,10,Pass
0,TRUE,1,3538,1738,46,2,4,Pass
0,TRUE,1,3262,1462,99,1,10,Pass
0,TRUE,1,3262,1462,74,1,10,Pass
-7,TRUE,1,3155,1355,77,2,12,Pass
0,TRUE,1,2990,1190,56,1,10,Pass
0,TRUE,1,2990,1190,75,1,10,Pass
-4,TRUE,2,2696,896,83,2,8,Pass
-4,TRUE,2,2696,896,61,1,10,Pass
-4,TRUE,2,2487,687,31,1,10,Pass
-4,TRUE,2,2487,687,31,2,10,Pass
23,FALSE,3,1674,1674,70,1,10,Pass
23,FALSE,3,1674,1674,84,1,10,Pass
23,FALSE,3,1674,1674,65,3,5,Pass
-23,FALSE,3,1560,1560,5,1,5,Pass
-23,FALSE,3,1560,1560,5,2,5,Pass
-23,FALSE,3,1560,1560,95,1,15,Pass
16,FALSE,3,1412,1412,75,1,10,Pass
-19,FALSE,3,1195,1195,27,3,9,Pass
-19,FALSE,3,1195,1195,28,1,10,Pass
19,FALSE,4,678,678,81,1,10,Pass
19,FALSE,4,215,215,57,3,28,Pass
